"E_0";"E_1";"E_2";"E_3";"E_4";"E_5";"E_6";"D_0";"D_1";"D_2";"D_3";"D_4";"D_5";"D_6";"D_7";"Rho_0";"Fpos_0";"Fnorm_0"
-1.1519273605112195e+00;3.2327095133934086e-01;-3.4830554717952350e-01;-1.0406230763806663e+00;-4.0728359599871457e-02;-9.8906519646377766e-01;2.3676346612751864e+00;6.6614537394292031e-03;1.5437396620443993e+00;-9.2400316231412527e-01;3.1555971254443832e-01;-8.0526974315265798e-01;-9.6249358836777565e-01;-1.1585089788953014e+00;-1.2635347871034399e+00;-7.5658653339747906e-01;2.2927400287471373e+00;8.3525070776524796e-02
1.0232739917061331e+00;1.9320979919758305e+00;-3.5462289571539396e-01;4.4929940268080476e-01;-8.7114429207693567e-01;-4.3935409750793092e-01;5.0268045062163154e-02;-1.8726158124458523e-02;-4.8845974895686584e-01;-9.2365681629449459e-01;-9.7245376392909011e-01;4.7602048737109992e-01;7.2591954989043334e-02;2.1485814668343620e-01;6.2501288051275111e-02;-1.4951433688049640e-01;5.2189078954963231e-01;-9.8965529346440695e-01
1.6998692049330397e-01;9.0062081903810709e-01;-9.3052004123321808e-01;-1.4038830254162007e+00;-1.4293339878869826e-01;2.8219795748624041e+00;-2.0447577633988017e+00;2.0344556909893016e-01;1.6474194685349783e+00;9.7883888886352044e-01;-2.5609408897117664e-01;6.4610043458839683e-01;5.7735042592122178e-02;-5.8310359852361726e-01;4.9548095059355451e-01;-1.2103460805581288e+00;6.0403864422858489e-01;-1.9516414058080986e+00
-9.7763501523326662e-02;-1.6978652195376696e+00;2.6895408229494050e-01;-7.8467632156044720e-01;-7.9939295132766963e-01;-3.9159963879848242e-01;-3.4837636125849597e-01;-1.1824195797999233e+00;-1.2391780868005819e+00;-7.2955575396275574e-01;-1.2533105663893531e+00;-6.0220417307537367e-03;3.4990566128422546e-01;-7.6112518383345840e-01;1.2560425557698991e+00;-9.6705361544330970e-01;3.0872953002332687e-01;1.0282269115389322e+00
-4.2334186247418704e-01;2.6141972964295396e-01;2.0298241581403728e-01;-3.9320271793649514e-01;-2.0491942763681235e+00;-1.6557651422558470e-01;-3.5919301016352190e-01;1.0488601858588100e+00;1.2531219986794734e-01;1.9269270768524689e+00;1.0021403531213495e+00;6.7784056399420434e-01;-1.4330338897732942e+00;1.4139829769472134e+00;-7.4816136234067598e-01;-1.2691605906458370e+00;1.4070156087221750e+00;1.3128072821601165e-02
-6.3867250260749731e-01;-1.0159386713631111e+00;-6.0817274105796082e-01;-1.5218185415107011e+00;-1.1253081607392275e+00;-1.3815848991201327e+00;3.1509185720857347e-01;-1.1438094085426969e+00;-2.7537919865422472e-01;-6.5450441317944041e-01;-5.8614843834560659e-01;1.7371479075371603e+00;1.2033602335977727e+00;-6.0907493885880315e-01;-2.1960415685326373e-01;3.7416355609374541e-01;2.6048755895181219e-01;-5.5880333425947626e-01
-2.6015375068331936e-01;-5.7748324198995094e-01;6.5369805824440963e-01;-2.3177666393537300e-01;1.4252686080426735e+00;-2.6540415358111141e-01;-3.8929825758084391e-01;1.4852437568067327e+00;3.4368258538149488e-01;-1.1066403647167636e-01;5.7545143033214763e-01;-1.5309466885707528e+00;8.1101421123579687e-01;2.0585890258572540e-01;-1.3857929555502084e+00;7.9717335226118269e-01;-7.5011717999310168e-02;6.4029285179624096e-01
-1.4357740999205415e+00;1.3587803213916894e+00;-5.5380033715645360e-01;5.2188863836534802e-02;-1.7747871908169393e+00;4.6984691785294497e-01;-4.5946905117045039e-01;2.1336544472816352e+00;-1.9026290737249687e+00;-1.3580076105782085e-01;-6.6866594172696758e-01;-1.3413926019314686e+00;6.2440926344866943e-01;-1.7536197594235789e+00;-7.0701878434293197e-01;1.8174799442593363e+00;1.1146629740025864e+00;1.6486801395566002e+00
1.1573423306507886e+00;-1.2908747495184769e+00;-8.0923176137585806e-01;-9.9817464510803455e-01;-2.8546789604525213e-01;-6.7261583774458533e-01;-1.5911077470583146e-01;3.5723133453550343e-01;5.8505171042181092e-01;-6.7374516092117157e-02;1.2784931455385284e+00;-5.3991965209372994e-01;-1.2024989685581620e+00;-9.2402373194390097e-01;1.1100393932685926e+00;4.6480438822413234e-01;2.9814087586961807e-01;4.7936745310944724e-02
-1.1844805787984996e+00;-5.0912082656788837e-01;2.2798191644162302e+00;6.7527793045231721e-01;5.3439563965148906e-01;-6.6461957723733545e-01;-1.2037004564847085e+00;3.2009170746057586e-01;5.2810032863234546e-01;-9.7659297453447202e-01;7.1945327326734687e-01;1.8916500981795106e-01;1.8643533019732565e+00;-1.3454195302835406e+00;-9.9671219723728433e-01;-1.3465097507705468e+00;3.5271010700511385e-01;-7.5451623271502975e-03
-2.4211847791369609e-01;1.0297943613341123e+00;-1.5123109514067212e+00;-7.2705341818101576e-01;1.1028935661972430e+00;-1.6417864277516490e-02;2.2154952718738898e+00;-1.8493905500530421e+00;5.4985726548860792e-01;-1.1925323647495629e+00;-6.8068131613654936e-01;9.3714641554537426e-01;-8.9197354946742491e-01;4.2697651110436857e-01;1.4835944067966829e+00;-1.0241233797530256e+00;4.8948941456091599e-01;-4.7044561803973178e-01
-1.7598332557254852e+00;-1.2612302182022328e-01;-1.5857949361924168e+00;9.0603463062216519e-02;2.0432025556255180e+00;3.9367203489243402e-01;-5.6240389916085975e-01;7.6990131189566408e-02;-1.5858010671633365e+00;-6.0213874860517935e-01;7.4181303324908188e-01;-1.9712136164425080e+00;-6.6397162902482032e-01;-6.1094035675704327e-03;1.5840905775629992e+00;-9.9443451979998509e-01;1.1478497502359077e+00;9.9291308857430727e-01
2.2435354212720302e-01;6.7719376600646453e-01;1.5879589333118374e+00;-1.3395577896173070e+00;3.9317397171100421e-01;-9.7987089359410362e-02;-3.5120195605439453e-01;1.2531100959196708e+00;-1.5389362464310654e+00;9.1286866817970003e-01;-9.8333748982012220e-02;2.9038123048210807e-01;-4.9990521136141641e-01;2.1985818173288002e-01;2.1374258799633250e-01;7.9487880449950243e-01;5.0595382281215029e-01;1.9918975308490586e-01
-4.9782626605558145e-01;6.1814283384864821e-01;1.0038517163343117e+00;4.5063581446764041e-02;-1.1285739090026219e+00;-4.9702092405506365e-01;-1.9128497269501502e-02;5.3546415742247144e-01;2.5873957643664207e+00;-9.4157047832398100e-01;-1.0706346880006974e+00;5.5428244647584579e-01;4.9885629255859015e-01;-1.1924059294078122e+00;1.4261807147242398e+00;-7.2087509944207850e-01;9.6769722744155762e-01;1.0538305848648459e+00
8.9482090935159497e-01;-1.3296748715891729e+00;-3.5187511880217639e+00;-2.3672218520627519e-01;1.6562759489733068e+00;3.1935049852291325e-01;-5.3970742348712164e-01;3.7798584357039094e-01;8.7352480952360045e-01;-5.6543834181292774e-01;-5.2764247023201616e-01;8.9686980219033463e-01;6.4306024007386975e-01;-1.0642365640694662e+00;1.1652506482492393e-02;8.7018791826663655e-01;1.1444794866554121e-01;-8.6265268001878437e-01
5.9523071809197314e-01;-1.5619020743952907e-02;1.5237147775493021e+00;1.5646341117559370e+00;-1.5457561036826699e+00;-1.0246223002614505e+00;-2.8556242562451667e-01;-1.5026661649387825e+00;5.0409545722794402e-01;1.8751051238205623e+00;3.8328624011068307e-01;5.8503096851788372e-01;-5.1207727895534372e-01;-8.6263447143544503e-01;-9.6479246789099443e-02;-1.0376466197112206e+00;1.1089050752338216e+00;-3.9878244365134630e-01
-2.4897937160734787e-01;1.0747694056239465e+00;8.1757925356208316e-01;-3.1034722537672005e-01;5.8506948022686667e-01;-1.0228115956739245e+00;-7.1568870126390613e-02;-4.2316970304298956e-01;-7.0430879800192671e-03;-2.5404127462313317e+00;-3.4475262986841387e-01;-2.3854745350534623e+00;4.2608200056241163e-01;-1.3874853744216691e+00;-4.3615457019435416e-01;-2.7763754915605436e+00;-5.1667552970771191e-01;1.6496912985575574e-01
9.2677238554658176e-02;-1.3153401153507853e+00;-8.5370086761065100e-01;1.0458288049666928e+00;-2.3047626834819028e+00;-1.8795020030757839e+00;-4.5197471153973362e-01;-2.9483892832940473e-01;2.4554587248778212e-01;1.1643966480152597e+00;1.1406808342868016e+00;-4.7561521614865165e-01;-8.2444167263068846e-01;-1.6713652296252948e+00;-7.1267950982272477e-01;5.4682138735918384e-01;5.1727131177040664e-01;2.0230877327576304e+00
-8.2459900355853810e-01;5.1012551484884028e-03;1.0185567696546456e+00;3.8164260577846643e-01;-8.5675689221538553e-01;1.7850011706283535e+00;-8.8394766236113376e-01;-3.8112983708687359e-01;9.2409596828941554e-01;-8.3410365033512668e-01;-1.3598166380225603e+00;-1.8345133359509362e+00;1.1910213041102620e+00;-2.0431504033183673e-01;2.1825337654705086e+00;-1.7690259341071148e+00;-1.4844901230277796e+00;-1.3025473614662523e-02
8.2492385517913380e-01;4.8289450030643438e-01;-9.8916261416637585e-01;-1.8540367702897859e-01;1.8138928047517607e-02;-8.5627402706226363e-01;-3.6414388571903988e-01;1.9873542124423931e+00;-7.4921685255082338e-01;5.1935182097805566e-01;5.0472964841824974e-01;-2.0543162744485169e-01;1.7819148361716008e-01;8.4343203602808869e-01;-4.8471641746597141e-02;2.1592446290360106e+00;-3.7237132960888869e-01;-1.0415051116651828e+00
-1.6451391068048227e+00;1.6804846466626853e+00;-8.4654815269095818e-01;1.0743545505106340e+00;1.5200450526712647e-01;-1.1819736273299948e-01;3.7466908648315328e-01;1.1786034261514708e+00;-2.5560856196852005e-01;-9.2972758443747083e-01;-1.5209561152842699e-01;6.5259957253054712e-01;-4.2412224618361427e-01;6.9474052654154045e-02;-8.9412388090557127e-01;-7.3987365217618473e-01;-3.6421421700863771e-01;-1.3418046851802232e-02
-3.1351402021089925e-01;-1.8251536504308774e-02;-3.9334292427068825e-02;-9.5940940916807371e-01;-2.2435820703621396e+00;-7.3996150196403132e-01;5.2293059420321431e-01;-8.7858077790319566e-02;7.7190497322897700e-01;-4.2892392504090153e-02;2.6203808248603239e-01;3.1839023476301152e-02;-5.6704781209969657e-01;-1.0325519054140440e+00;-5.5633862464052330e-01;2.2745271381896668e+00;-4.0816520532903761e-01;-4.1202847521377733e-01
1.0725714659993548e+00;2.2275264306757463e+00;2.9717188491167262e-01;-3.7311758364802972e-01;-9.9649292493492603e-01;-3.6256908008419991e-01;-1.3991099971141145e+00;8.0427361159062294e-01;1.8504343118115807e-01;-1.1097072137776154e+00;-1.5581105855036770e+00;2.1618321099163391e+00;3.0481792084979020e-01;8.0749986509347471e-01;2.0092010620984286e+00;1.4938789597503788e+00;-4.7649924182920433e-01;-8.3881465462812194e-02
-2.8138723187923986e-01;-3.5483893044961479e-01;3.8578456160119645e-01;-8.1040592883332296e-01;-2.3164732339567848e-01;-1.1382616848488725e-01;-1.9206275058202071e+00;-1.0205268049876774e+00;2.2906630882043830e-01;-3.0441584577043695e-01;-4.2812057854917351e-01;-5.3436975226045880e-01;1.1796396971615131e+00;1.1842265151617046e+00;6.2712357387741358e-01;-6.6873123518629962e-01;-1.0324363046090792e+00;1.0363592738101937e+00
1.0154059266831976e+00;-8.2910449324132129e-01;-6.1513979456892942e-01;2.3435670622580318e-01;1.5180847990789004e+00;1.9829161196703790e-01;1.3761896105850275e+00;1.1660596767398825e+00;-1.3293722805825028e-01;-6.6709781286399550e-01;2.4327653048907788e-01;4.0815799105478717e-01;1.8907641348206258e-02;5.3768215147512677e-01;-1.0816003277916757e+00;-9.3590559162422182e-01;-6.4791172158287821e-02;-1.0627031681185530e+00
-3.4351188351084982e-01;4.9051574541202864e-01;-7.8091973772261028e-02;1.0734217909862169e+00;-1.2189508986819662e+00;5.4642771893196063e-01;-1.0698914333176199e+00;2.1355794120626798e-01;1.9654787060246759e-01;-1.2224244002504328e+00;-1.6320131067984702e+00;-8.1894418299879768e-01;5.5640998982520506e-01;-4.8924361343736394e-01;-3.3354500768667961e-01;1.6238888210424702e+00;-9.3708158163537558e-01;1.5552043334549615e-01
1.7350409772641178e+00;2.3840360757373735e-01;-8.0322666513656604e-02;-7.8423574857743117e-01;1.8924132155131463e+00;1.3778564654059986e+00;3.8849931114369168e-01;1.0644335870216250e+00;-4.1807825221062012e-01;-8.6273442982148574e-01;-4.6172812920126254e-02;-2.0588027189655564e+00;2.0055380551083415e+00;7.7215350563064888e-01;-1.4636430066740704e+00;4.5898932752605887e-01;-2.0536026202995844e-01;2.0944844002194491e+00
-1.5490571323545967e+00;-2.1552523574217997e+00;3.1521288147129040e-01;9.9805348626122981e-01;3.5023813224567402e-01;-4.5961593167036546e-01;2.1466538224318055e-01;-4.1810252332717029e-01;1.0053291337761072e+00;7.1204397117690199e-01;-1.5782380725641260e-01;-1.7908099597900704e+00;4.6660659376113484e-01;4.9177797400085071e-01;1.2837685930026634e+00;-7.8169250936575052e-01;6.8126322368129710e-01;-1.5552853952484254e+00
-5.7039361178261172e-01;2.6281937412823436e-01;1.8854344574798279e+00;1.3637340811813097e+00;-4.1592886269337875e-01;8.2077965707339662e-01;-1.2398981540949805e+00;-5.7345738601035012e-01;1.6717741920635696e+00;1.2842099745726945e-01;9.1551450739461659e-01;-8.9510533840272533e-01;1.3150127401462590e+00;-1.0884042365429221e+00;8.4111504347902366e-01;-2.8697389641881661e+00;7.0740290213776563e-02;1.6172442435452714e+00
-6.3491840111647735e-01;1.8871369378468843e+00;-1.0926498950664294e+00;7.1773753103945692e-01;-8.0479613391133786e-01;-2.1377783709519598e+00;-1.2843462213157593e+00;1.3893787692827126e+00;-1.4080101545524859e+00;-1.7238016990160535e-01;9.4845234559915004e-02;3.2024645909914412e-01;-7.7701800413832706e-02;1.3360622781111646e+00;1.1496791426366698e-01;-2.1630917888446763e+00;-1.7005429241270985e-02;2.9300278597376034e-01
3.9718940773590561e-01;-6.0252393336075960e-01;-3.7725908016581500e-01;1.1894781426242813e+00;-5.9222392874546004e-01;-1.0576042899438463e+00;4.4771598920472178e-01;-1.4650607044866675e+00;-5.4004464278160136e-01;3.5656974142086795e-01;4.9864387305088481e-01;-5.4649788410757338e-01;7.5601273142353131e-01;6.6803033331401279e-02;1.4868466569281891e+00;-1.1093068727859987e+00;1.2868205857746764e+00;-1.8537193735981368e+00
-4.5656031522031471e-01;6.0099217079499501e-01;6.2419286364413362e-01;-7.1454829854079069e-02;-1.1974112786284510e-01;6.8215224643282973e-02;6.5180356701354636e-01;9.7498428367120626e-01;1.7548180496417605e+00;5.2771471871963738e-01;-2.1991932112859996e-01;1.7175717333667453e-01;-6.2170302012401357e-01;-1.4239191690252997e+00;3.6341037059905867e-01;-1.3380095566033595e-02;2.2678590528372866e-01;6.8840104404918789e-01
-8.5355852366284923e-01;2.4747457470696205e-01;-3.0009457356858987e-01;8.5591650992844559e-01;-6.8817169539096845e-01;-3.5824386148766391e-01;-1.1047720393262956e+00;-9.4815198826295388e-01;7.6088958745397406e-01;2.5169604848302973e+00;1.6467336902695118e+00;1.2041462803884240e+00;1.3540046858852326e+00;-9.8308866666511463e-01;-6.3824177361333553e-03;-1.4594605081968173e+00;1.1934293867184884e-01;-8.8821957328398204e-01
4.0316599708129300e-02;4.6825972641957953e-01;1.8682667368354331e+00;1.6271311275442129e+00;1.1025009161261072e+00;-1.0781366928796969e+00;-1.7764809487622271e+00;-2.0721690813205615e+00;-4.0230079471846099e-02;2.5459637965903790e+00;5.9932673435425754e-01;-1.3361385815181597e+00;3.6655675720950814e-01;1.4419061142628964e+00;-4.4550090361591099e-01;7.6636487336622472e-01;-1.7077801826929723e-01;-4.4524634543868757e-01
-2.9954826726466549e-01;7.3428878186246815e-01;-7.8264499521693709e-01;8.0937415943231761e-01;1.9562616372601926e+00;-5.3381711085409222e-01;2.7758563540398246e-01;5.6683702504750788e-01;-1.0958756764117258e-01;1.2938616274741030e+00;5.2861316209282672e-01;8.1685910568668196e-03;-3.4041154310823557e-01;-3.1100787542429137e-01;-1.7640011241979281e+00;3.4132764131837035e-01;1.7196903677909312e+00;8.7927705809658740e-01
4.5082628954932491e-01;-5.3768057585614315e-01;1.5954469897495824e-01;-6.3132742372293948e-01;-5.7257727187457352e-01;-1.7224723141834730e+00;-5.5822508443492302e-01;-2.6941875351566724e-01;2.2826597369752494e-01;-4.9378383605048159e-01;-1.1808595535886914e+00;1.9042500084156364e+00;-4.0774780520221637e-01;5.7651064845496969e-01;2.0680588811605616e-01;7.4455073759422463e-01;-9.7147771937712912e-01;6.3375718552674476e-01
3.3984185787643235e-02;7.9915689057615225e-01;7.0441854983913443e-01;-1.3805199017810638e-01;-2.4872862825765056e-02;-5.5311168815624345e-01;8.3921520343265166e-02;-4.9225483836090511e-01;7.1916024639345066e-01;2.0203100575092003e+00;8.2513435090315879e-01;1.4771075845497112e+00;1.7880068535434148e+00;3.0355476783773372e-02;-8.0015319630964654e-01;2.6121292105363703e-01;-1.5729373552980215e+00;-2.0739758965884406e-01
-4.2860070705379327e-01;-2.3114708454364283e-01;1.5444740195909773e-01;-7.3267599387803162e-01;2.3755713984484332e+00;1.4858834601563906e+00;-8.8801824896975010e-02;1.4914330984121027e-01;1.0822982119769657e-01;-4.5287172819210153e-01;-1.4588578713820584e+00;1.9135494918484616e-01;-1.1177127611516668e+00;6.1786388578760176e-01;1.1591121459810507e+00;1.1987876984068855e+00;-6.0178872503411518e-01;7.2635426562044103e-01
8.7713811889013482e-01;2.5313342282640316e-01;-1.1959602713141786e+00;-4.0473603832644500e-01;-3.0471719775101179e-02;-6.4809085259769927e-01;1.1936964372929004e+00;2.3735123269661065e-01;7.5329140456913046e-01;-7.7891525937014039e-01;7.1143242101871562e-01;5.0703147425176365e-01;9.9382489693741624e-02;5.1475660290079023e-02;9.7958166356314536e-01;1.5925750845628200e-01;-9.4733835219515727e-01;8.5942477010960761e-01
2.6285151237186416e-01;-2.8997453012901891e-01;-1.3667923206926695e+00;6.5123802484792837e-01;9.0906235493125132e-01;1.0312484257815393e+00;-4.4643798805759738e-01;-8.1265484676076605e-01;7.3306063786188413e-01;1.3701178163560732e+00;-7.4982173583413869e-01;-2.1190168284772215e-01;1.2663918621859085e+00;-1.0884048991686934e+00;1.1545428976902017e+00;-1.8220635246750889e+00;-1.0465815929959131e-01;6.9996007477671721e-02
2.6966919217025426e-01;5.3805957984530639e-01;1.0475503566814746e+00;7.1853378031169354e-02;3.0239842797519845e-02;-2.1695804095918629e+00;1.7580944935786667e+00;-9.4414451856452664e-01;1.0429175678922820e+00;2.9631683473439485e-01;-9.1973490322657933e-02;-9.3570729544495490e-01;1.4305653174213451e-01;-2.8271440308354645e+00;-3.0648340664142876e-01;5.9291115349251700e-01;1.0389375614859797e+00;-4.3564507116465712e-01
-8.6812981682224311e-01;2.6928229698349465e-01;8.2768440214317018e-01;3.3059982393173087e-01;3.4803410115992674e-02;2.6675776364931858e+00;-1.1984461476476893e+00;6.5096558123101378e-01;1.4531987605182877e+00;-2.0110983847257340e+00;-6.1539609448762869e-02;4.6044923603553012e-01;-5.2135250589503157e-01;-7.9114345119004181e-01;-3.5338384947128904e-01;9.8703920148557767e-01;-9.4782807620750753e-01;-9.0171228971170192e-02
-3.2326127595834819e-01;-1.7990372826311576e-01;-1.9166167074711324e-01;1.2117296977769284e-02;6.6689550712222734e-01;-8.9812520603308993e-02;-7.3106769601361277e-01;-5.5340618007628894e-01;-1.9501909775466459e+00;-8.0749441452297177e-01;2.3163297146500086e+00;-5.1610374635863521e-01;1.3920392494531981e+00;-1.5623358323437155e+00;1.7683956206423295e+00;-1.0229433917549056e+00;1.0158950955999571e+00;-1.4434577294513831e+00
-7.1908635413015665e-01;7.6629235011707431e-01;-1.1616354955834602e+00;3.7711705698388570e-01;-8.2856644101139099e-01;5.1241584246322458e-01;1.7846340321802614e+00;-5.3616828743390665e-01;1.6881466666902969e+00;-3.9603137088871254e-01;6.0443262144019771e-01;-3.1243785630898410e-02;4.0043207251718484e-02;1.7236480277167303e+00;5.4372598668742367e-01;-1.7452091137886068e+00;2.1780722874657280e-01;-1.6691119317821761e+00
-1.6726757812306274e+00;-5.5241810265423152e-01;-3.4395219317504705e-01;1.5787756029367102e+00;1.1312551553420800e+00;3.8944625477129298e-02;-4.1592973625712010e-01;3.4464010232274084e-01;-8.7623137934418605e-01;-7.7950751886436698e-01;-9.9390413728161198e-01;9.7481760379987903e-01;-4.7681412418291858e-01;-1.7717379692175319e+00;-1.0543004428204072e+00;-1.5171253031254546e+00;-7.8721046501960090e-01;8.8833389410562236e-01
-1.9713092542526942e-02;3.9209367502995099e-02;2.2169250579255748e-01;9.2816042074227545e-01;-8.8420683094355157e-01;7.6417500048822939e-01;-2.2398403283405290e+00;-1.0371061212106718e+00;-6.8001977221660548e-01;-5.6987224383960489e-01;-1.0242510095803157e+00;1.0649966460540867e+00;1.8193789765702568e+00;1.0855085394383646e+00;2.0492976318698314e-01;-1.0832072105226542e+00;6.6183896388313168e-01;-3.2530492013201684e-01
-1.1203542827188238e+00;-6.0300392540985015e-01;4.3164755195593141e-01;-6.5953230698013077e-01;-1.3229895076153262e+00;-1.3020465162004369e+00;9.1217019151057366e-01;5.7139647436341401e-01;-9.5452629213809537e-01;1.4979043853266159e+00;1.3743627731189660e+00;-2.6899519784700550e+00;-7.2088973861779249e-01;-7.0731628161362603e-01;6.3996525264668191e-01;-2.8019755498575999e-01;1.9045530397375790e-01;-1.6165843818884331e+00
-5.9761113957354339e-01;5.1344877136763323e-01;-1.0726408922166213e-01;6.0598025683562491e-02;-1.6592204908751731e+00;1.1822619804005017e+00;-1.6500135553608938e-01;-2.9286129569383651e-01;-9.0595553277118379e-01;8.5863990589853856e-01;4.2992112684986367e-01;-4.5728451905552264e-01;1.9594955543043335e-01;5.0312088905151442e-01;1.3384163357527508e+00;5.3296249467167822e-01;-2.4259405629437851e+00;-3.4789953232748755e-01
-3.3072941723376004e-01;-5.0470857272080860e-01;-7.5513983215358717e-03;1.7464124699515655e+00;1.2511004166076650e-01;-3.0540090889880478e-01;-2.7324518632592643e-01;-1.5269874638912968e+00;-6.1297073772933841e-01;-8.4759715702300651e-03;-1.4001216210134810e+00;-5.6415113375974504e-02;-1.1687197606885023e-01;-3.9690748312847607e-01;-9.4995306933998536e-01;-3.5696392160711944e-02;-1.9152474491745419e+00;4.2194357778928215e-01
-3.6648307300965494e-02;9.4247116216505078e-01;7.3252089021344502e-01;-4.1598523142298865e-01;7.2283416363935860e-01;-9.3566445166883883e-01;2.0336459165858572e-01;-1.0253622724677414e+00;-6.7467094572132985e-02;-1.0773651759369585e+00;1.3633042013309220e+00;-4.4500456423988206e-02;1.0178582425756550e+00;4.6006533857352511e-01;-7.7965976856745545e-01;-3.9016475347722590e-01;1.1759034741359453e+00;1.7647178488124262e+00
-9.5016942562072035e-02;9.9247198155313310e-01;1.2163742175067015e-01;-2.3071757769453172e-01;-4.1751320561859956e-01;-1.0075050048067600e+00;3.1790493664062253e-01;9.6106210517944241e-02;-8.9517528776445543e-01;-2.6161417927180804e-02;-1.6715675842343132e-02;-1.4717653295374435e+00;-1.6118933304361143e+00;-1.6118334925898008e+00;1.8157090258384248e+00;1.7948183423594881e+00;-7.8799950119441853e-01;-2.8832479515889470e-01
9.1244272556370443e-01;-2.4089201441586185e+00;-3.7911059249220275e-01;9.0158904736947854e-01;2.2641180620075443e-01;-1.6481380456964909e+00;5.1760118582750558e-01;2.0798463654696009e-01;6.1093863473580456e-01;5.6443772340159015e-01;3.2099518302214991e-01;1.1393264851999756e+00;-9.4118900484332679e-01;1.7594828644474576e+00;-1.3953167067690941e-01;-8.1009921511061211e-01;-1.3854664415614173e+00;1.0480409534904895e+00
1.1342111454805490e+00;-4.4481187687885909e-01;-1.2385319006870499e+00;-5.0549814658936287e-01;1.0469683742168998e+00;3.6947359152094089e-01;3.0222473258525029e-01;8.9872602809424806e-01;3.4342152951499094e-01;1.7517269554437933e+00;1.1815991819198208e+00;6.1963092471152592e-01;3.6993598697857283e-01;4.8366093296778621e-02;4.5753400301951197e-01;-4.0932810611191411e-01;8.6105626372971833e-01;-1.5559876082728921e+00
1.5920550043804527e-01;5.4217160897920991e-01;5.7768250438088087e-01;9.5320061646038823e-01;1.0793763189004504e+00;7.0184625600297956e-01;-1.3743797104721025e+00;-4.8537632012693829e-02;-2.1575033507238182e+00;5.1416447723299696e-01;5.6186175949278494e-01;1.1959622397621921e+00;1.0206667843883803e+00;1.0611842766651769e+00;-9.6620898442917169e-01;-3.2796246745750773e-01;6.1598296588508805e-01;6.9729434240470378e-01
-6.1757229787179846e-01;1.8470586136567366e-01;-6.2085238614902637e-02;-2.0966999381501625e+00;9.5165239036819504e-01;1.4901206917700331e+00;4.0805749609418629e-01;-2.0422929491563107e+00;1.6284186789568673e+00;-6.3790566514974090e-01;-1.2536211849271968e+00;-1.5293227323475567e+00;2.1023054521586942e-01;-1.8047296269518152e+00;8.1637679983005262e-01;1.4645322532870780e-01;-5.8335245562575766e-01;4.7334441328723464e-01
1.4718868260299396e+00;4.9955155057879297e-01;6.6653804718712484e-01;1.2234711120353738e+00;-8.7989172593492745e-03;2.4929876924784486e-01;3.7301049611711556e-01;6.5710321791594320e-02;-3.8220702212634378e-01;-9.4123740702947356e-01;-3.2200562232596608e-01;8.9260492502219235e-02;7.7539308114728922e-01;3.3692870652501777e-01;-4.3464302359226964e-01;2.0925966126705509e-01;-6.1762934076912068e-01;2.0618762675942845e-01
1.4173488805173173e+00;-7.4182415568213134e-01;-4.2107315162859255e-01;6.6700015175912050e-02;-2.7883526585203083e-01;1.1372700961422928e+00;1.8066688178892152e+00;8.2299355897242654e-01;4.2577604742275166e-01;2.9150528466691716e-01;-7.5511348071553117e-02;-6.0918050234039911e-01;-9.4136513487271478e-01;1.7364943879562109e+00;6.0567774088830469e-02;7.0664671722794992e-01;-5.0966465674842842e-01;2.0761024076248900e+00
-1.5035736742726466e-01;-1.7130395391741495e+00;-6.3309611943365585e-01;-5.3850675172406992e-01;1.2327552069298304e+00;-1.7809135016127320e+00;-1.9346229842882888e-02;1.2794448778816827e+00;1.1330793398954040e+00;-3.5279891461790786e-01;2.5565570366868873e-01;-1.1810016674097967e+00;2.5357148534798646e-02;7.4615313580836706e-01;-2.4396543097461568e-01;-1.0635568554196622e+00;1.7950616765974339e+00;6.5983537526878067e-01
-4.6310543009178312e-01;-5.9401295008677057e-01;-7.6097100000491835e-01;-2.1313400655635188e+00;-2.2527975009754284e+00;2.1065121936237072e-01;1.4125010020478526e-01;1.4877206365630120e+00;9.7577586705765296e-01;-2.8937487504789627e-01;3.3515172092598311e-01;-1.7596714871878636e+00;-1.3304529685992688e+00;-4.5464808801893264e-01;1.6121174206149820e+00;6.7025961426588260e-02;-5.1532652245297872e-01;-2.9075871642693751e-01
-1.2498577067741299e+00;1.6665656654668795e+00;9.0534863522706854e-01;-2.3840879303290961e+00;7.6538913330068536e-01;-1.4023596681806674e+00;-5.6481782935110969e-01;9.2955782025551825e-01;-1.0928717542980923e-01;1.3620546809325274e+00;-2.6342748533295046e-01;-2.0546179511180418e-01;-1.9477648482459133e+00;1.2218339038079811e+00;-1.3319527770815618e+00;6.8676057338968088e-01;-5.1738935816216391e-01;-2.2896819674491766e+00
-1.8513866944897903e+00;-5.5181189763014904e-01;1.0386371637865801e+00;5.2136849812059627e-01;-3.4000714251666914e-01;1.9902693597948859e-01;-3.9195559541376529e-01;3.2920301885249786e-01;1.2306372255872000e+00;9.0487592722468557e-01;1.9353143637943697e+00;-1.6276561173047981e+00;3.8722062416542707e-01;5.1452922947528845e-01;-2.1571837341344025e+00;-8.6996115136004892e-01;-2.0955192014106796e+00;5.5160560655089019e-01
