"E_0";"E_1";"E_2";"E_3";"E_4";"E_5";"D_0";"D_1";"D_2";"D_3";"D_4";"D_5";"Rho_0";"Fpos_0";"Fnorm_0"
1.6888543762689565e+00;1.0802256904844596e+00;1.1399955677729226e-01;5.1460329808236649e-01;3.7911404389710912e-01;-1.4236793237689978e+00;-2.4581678726929351e-01;1.6199459140290522e+00;-1.7368517854911043e+00;-3.2510194495469003e-01;-1.4643788779790573e-01;-4.8887126139789194e-01;-2.2471420382121077e-01;-6.2693907323125142e-01;-3.7360019365557390e-01
1.0131471063774404e+00;-5.8194399569462796e-01;-1.0716845569221363e+00;1.0297547769512683e+00;-1.1388121118603693e+00;-7.4249730684997475e-02;4.7032588672165043e-01;1.7100706782574587e-01;1.1492710774430877e+00;-1.9616567814766024e+00;7.8744781039460066e-01;-6.0518376502369320e-01;9.2324852902385757e-01;-4.7929001137218419e-01;1.3505181770377881e+00
-5.7026566437422009e-02;4.2890192232506535e-01;-8.5432092180133612e-01;3.1953570863669895e-01;5.9469871317134104e-01;5.9961129903507632e-02;1.9289627596853256e+00;-4.3877023097735152e-01;1.7849735701857913e-01;7.0268297322329853e-01;8.6543255813091280e-01;3.3197935114211624e-01;-4.6601741879233011e-01;1.4249889117977059e+00;1.2608077716904260e+00
-7.5714000567637141e-01;-3.4888570258562029e-01;1.0433629402741604e+00;3.3384089577942300e-01;1.7358281554631712e+00;7.8021385150746941e-02;-9.3878077926309278e-01;-7.5030674603463732e-01;-3.2020370048585218e+00;3.4818723945262198e-02;-2.7953020263049816e-01;2.1694735087205977e-01;-1.0110650488235018e+00;5.8621517523495770e-01;3.1929519289580005e-01
-4.4964598516579407e-01;-1.3845794095696700e+00;1.2177062451550815e+00;-4.3826261941381595e-01;-3.8576516171878278e-01;-3.0131053748458503e-01;-1.2250395084301950e-01;-8.5245538820241429e-01;4.6267091240965236e-01;2.5143842674183405e+00;1.1359613059035628e-01;-6.9896082331685538e-01;-1.3349431814908295e+00;1.0467583290782385e-01;2.5614350749852521e-01
1.1586768778667704e+00;-3.8475408795560012e-01;2.7705420751712506e-01;-6.0203372389363774e-01;-1.1965696547250268e-01;-5.3699881035055941e-01;-2.5559658578112465e-01;9.7539022287808652e-01;1.8703928551252778e+00;-3.8830475038847334e-01;-2.8065702647344559e-01;-1.7832473419572001e+00;-3.5543434228910314e-01;1.2955397145690017e+00;2.0760337107816844e+00
-1.9738070446639000e+00;-1.2058127211412986e+00;-1.0290367689169012e-01;7.2928170771582113e-01;3.4283119797183369e-02;-5.7062335055619695e-01;-3.9659863562090847e-01;-5.0880293071742855e-01;-7.8699841378606039e-01;1.8841203239565354e-01;3.7537815492029913e-01;-3.9838456245502379e-01;-2.4267364113865866e+00;1.5566996108182780e+00;6.9565266224519740e-01
1.1519589188255388e+00;4.3553204695734826e-01;1.0985842843531197e+00;-2.3225284566424396e+00;4.5960595240485574e-01;3.8199337609051581e-01;-9.1653964959949230e-01;3.3607835791564933e-01;1.9324597106799152e-03;2.3802681184182417e-01;1.2294726159431180e+00;1.4941950601064241e-01;2.1634341496516543e-01;-8.5386911830421597e-01;3.5397759109034671e-01
3.1021981293196693e-01;-3.6548774771710235e-01;-8.1054434739724945e-01;-9.1779724719127098e-01;-1.3738506305216436e+00;-1.2752495782378901e+00;1.9699631261327573e+00;-2.8247250824511949e-01;-1.7953471572072888e+00;-3.5575618578211826e-01;1.2736610033457851e-01;-1.9835374260932473e-01;7.7645261619482786e-01;3.1213313739060455e-01;-6.3852281147475110e-01
1.5921951659360575e-01;-8.6729222861926480e-01;-2.1333917385661386e-01;1.1307552072592917e+00;1.5510222197258374e+00;-1.4942747970780572e+00;-7.4978754430478867e-01;4.5067040308637640e-01;-2.8948483415723031e-01;6.2510672330176653e-01;-1.1620226426231588e+00;-1.2496048296488309e-01;-3.0622331908185629e-01;-8.5302730770514745e-01;2.1101874271088494e+00
1.8927056714415236e+00;-1.6879568375832185e-01;-7.6279640827631523e-01;1.8433023403462050e+00;-5.7524462229409312e-01;-1.0336411014466236e+00;2.3487504258429608e+00;6.6701911792898305e-01;-2.3650110037789226e-01;2.7374829369742049e-01;-4.3644491408717408e-02;8.5556708225745803e-01;-1.5538645678877221e+00;-7.5070438920587390e-01;-1.7499673155244388e-01
5.3207241451213261e-01;-1.3888432955026575e-01;3.7669258239889147e-01;-3.7871983244329960e-01;-8.3806754607598843e-01;6.9257078649859227e-01;2.2939614397931631e+00;6.6368984938768383e-01;1.0462504684536034e+00;2.0117566635520534e+00;-3.2805071915784917e-01;-9.6311257235895675e-01;9.1685657349102467e-01;-1.0907078527781591e-01;-7.2027394341723380e-02
5.1491057352882119e-01;1.0236903265860415e+00;2.3985872835509148e+00;1.1094845893589111e+00;-1.4787905077942032e+00;2.3676407384013867e-01;-2.7591172844179868e-01;2.6948957475641688e-01;-1.3624074224758214e+00;-1.3128045567789195e+00;5.1322286220210256e-01;3.4685678251389629e-01;-1.8136797154556306e-01;1.1364518857198269e+00;-1.5313261789761647e+00
1.7147175796994125e+00;2.2394855229804684e+00;7.2388538289572080e-01;-5.2835029942927192e-01;-5.4545728954086403e-01;-1.9599606192094514e+00;-1.2059587812841635e+00;-1.7875174101677764e+00;-1.3520815983895607e-01;1.6173790406566182e+00;-1.5722882538812359e+00;-5.5461170122982628e-01;2.2051112649195521e+00;3.8889884894455129e-01;-3.9254426863362163e-01
-4.5972480201287358e-01;-1.9754921345489120e+00;-2.5854861807426816e-01;-1.1227177315134812e-01;1.8126938824454386e-01;2.1291042345815194e+00;6.7226620719004859e-01;3.9159000962266882e-01;-5.7106720310114802e-02;-7.5496514745812193e-01;-2.0211063388994570e+00;4.1162749938301613e-01;-3.4107060138295892e-01;4.9289459605468161e-01;4.2604017402878758e-01
-6.1920322843032882e-01;1.4146462063408677e-01;-5.5246693437920491e-01;9.2085233513513484e-02;-8.5050586920856347e-02;-6.3743046098334877e-01;2.9704065144815290e-02;-3.9054269343225434e-01;2.7849896573897509e-01;-1.2670860909911863e+00;-6.2805722933700048e-01;-9.5456754982211023e-01;-1.0736703048566334e+00;-1.1143429091624151e+00;5.9090860476162166e-01
6.7486747729453378e-01;-6.3087561948045701e-01;7.3364626078205397e-01;-1.4039021006520365e+00;-1.9724663026904006e+00;-1.0704825843987451e+00;1.1982781376411311e+00;-2.1793658853684148e+00;1.1075802480811108e+00;-4.9804712478814978e-01;-2.2236807729650363e+00;8.2275005435246285e-01;-1.7477492874451089e-02;9.9445519277288530e-01;1.5929515560493039e+00
-7.9322295543851229e-01;-1.8729443466687684e-01;-1.0061647743381639e+00;5.3536187084566901e-02;3.0713810513842155e-01;2.4294889468691808e-01;2.1742019926864400e-01;7.4057566945584141e-01;-5.7326610380828769e-01;-7.3400404534513406e-03;-5.3238405007842726e-01;-2.0496462606493229e-01;2.0710876358025789e+00;-1.5316909629189930e+00;8.9725340014286961e-02
-7.1475088210391213e-01;-1.0706730647327589e+00;8.4836081328773894e-01;-1.0792494611324994e+00;1.1343580629129515e+00;-1.0748666467806347e+00;-2.7240385442381088e-01;6.6012965711414295e-01;1.3601783167633494e+00;-1.1774166734499374e+00;-2.5756233770185932e-01;5.6199734742314378e-01;7.5291088294436384e-02;-2.8764420112688249e+00;-1.1120435665436554e+00
-7.6910655243487602e-01;-3.3987058982134348e+00;1.5361997663823981e-01;2.2728663400987828e-01;1.0183844946144580e+00;1.7573979696862458e+00;-1.6500574429028347e+00;-5.2553596365952682e-01;1.3101045483187219e+00;1.1607815467302425e-01;-5.6554104304601505e-01;1.5043049785380602e+00;1.5063070028299468e+00;7.6505859470401405e-01;4.0440691828325981e-01
1.2663739714955593e+00;5.9261372894989872e-01;-1.1675405607836831e+00;1.8618918071230319e+00;-1.5975720323066728e-01;-9.8070349349905450e-01;5.7377619086624976e-01;1.7531032540776128e+00;6.9748609710234111e-01;-1.4482668966852918e+00;-4.0400424340693275e-01;-2.0817181554988289e+00;3.5557234960399170e-02;-1.5324648477842286e+00;-1.8001767344366584e+00
-3.1676458065472363e-01;5.4725999486296761e-01;4.8609621164804501e-01;2.4260400799250559e+00;1.1792522174098232e+00;1.4378099917923759e+00;2.7826789471088198e-01;1.1318491419176553e+00;1.5349971129358504e+00;9.4316758744711005e-01;-1.0150696262061654e+00;8.8896675613416090e-02;1.1994840289464024e+00;-4.0440388357987855e-01;-1.5287782354407850e-01
5.0132460203087092e-01;-4.2156130447659101e-01;-2.8638726104313689e-01;-2.8035725535778555e-01;7.2108671803355218e-01;-7.2484781782235372e-02;-8.8344344246172435e-01;-1.2200673565744236e+00;-1.3483975823795114e+00;3.3733538990093409e-01;-2.7162778244950361e-02;4.7451970910295120e-02;-4.7558464529574507e-01;-1.0485487099708357e+00;-1.8741897981774516e+00
1.5967809273038641e-01;-3.2515208985703636e-01;-1.9664738440348664e+00;-9.8031265382689234e-02;-4.0677538486081483e-01;-6.1218822257769534e-01;-2.1973712975942763e+00;-1.7708060775481812e-02;9.5206021199011981e-01;-4.1491596550608856e-01;1.7726669190456512e-01;-8.3568160633288380e-01;-1.1143382034277094e+00;-1.1121975596173874e+00;2.2790007804814835e-01
-1.8714409405160501e+00;-9.6174253548127087e-02;1.6701175887167938e+00;1.3679786530904072e+00;1.2203437084191548e+00;-3.6873880821594895e-01;4.9357869642429902e-01;-5.3474474475664913e-01;1.2887037422563339e+00;1.2970496752598069e+00;-2.2146515421750328e+00;3.0675226171398645e-01;1.4668753203742280e-02;6.9393142629237448e-01;-1.4060240588063469e-01
1.2698965290975879e+00;-1.7046025450193913e+00;1.9221977259015716e-02;9.4275017784575610e-01;6.7023536317199828e-01;-4.2646232910018694e-01;-1.5471648373127562e+00;2.0127894545093223e+00;-9.3883509519232322e-01;-9.6976845542799139e-01;-1.2315896792134098e+00;1.1282199762303466e+00;-1.4718841010811499e-02;8.8813051907667906e-01;-9.9151539235272346e-01
3.8111700259063591e-01;-8.8724695080367255e-01;-1.2699368705584821e+00;1.3106714387785137e+00;4.0087023191592674e-01;-3.4059468469819006e-02;-1.2307766887692757e+00;-1.2395798655652264e+00;3.4177738790990320e-01;-9.5500589974096906e-01;-5.2317030041665336e-01;1.2504642220937331e-01;5.8498889762895390e-01;9.1455635482264630e-01;4.8481337758359400e-01
-4.7278337125529019e-01;-1.1267428560186354e+00;3.1125285349342080e-01;3.9066674802527185e-01;-9.4038841109436633e-01;5.8388629003591075e-01;2.8341508643627461e-01;-5.5168619836823118e-01;-1.2149590883329198e+00;-1.0364150371225072e+00;-8.5926974408342502e-02;8.8856703041449228e-02;-1.3394032574888584e+00;1.0295171284954252e+00;-1.2862334846121013e+00
-9.1887000153485410e-01;1.0774319529563603e+00;4.0484359597816361e-01;-1.5560356442522369e+00;2.9951164982304310e-02;-1.0617902947963580e+00;-1.6124263251001449e+00;2.7849113093065975e-01;2.6425631101667330e-01;1.0061309627935240e+00;3.9043053035467401e-01;1.7569728686150514e+00;-6.0819789182795747e-01;-2.8142649818594428e-01;-5.4775461863566148e-03
-4.1940981009024036e-01;-1.0583171780104732e+00;2.9899223506874023e-01;-6.8758713159501150e-01;5.8345768528797504e-01;-8.8997842591259102e-01;-1.1967691858804665e+00;8.9044860015452654e-01;5.8641384206430391e-03;1.0116864969369859e+00;-2.0545975905835848e-01;4.0812115516681757e-01;1.5255210323085178e+00;8.7510187562157016e-01;3.0736415098769515e-01
3.9797535325743599e-01;-5.4313671057618784e-01;5.8708062552943896e-01;3.3614840851828542e-01;2.2890060429831371e-01;-1.7668086981433437e+00;1.7272476095447844e+00;1.5778565741269418e-01;1.1855766641495527e+00;1.4835055658543705e-01;-4.0053956148105041e-01;-1.2896026806607432e+00;-2.6983045337393713e-01;-1.0513695000262655e+00;1.4805945168765351e+00
-9.5363180409955195e-01;-1.9888658161928152e+00;2.1448272297234086e+00;-8.9213654973908729e-01;1.2745663478417255e+00;7.2431952945595302e-01;-1.9615758538665233e+00;1.4757617071955380e+00;5.0190981738128515e-01;1.7572870729472179e-01;-2.2177424922343221e+00;8.8938469564146660e-01;1.1999807608041788e+00;-4.1390705323132537e-01;-1.8061166019112431e+00
-6.3988601097088360e-01;-1.5692053458003033e-01;4.0790867582013335e-01;2.1961859535343531e+00;1.4604514901066026e+00;2.0657644301194824e+00;6.2407230921589718e-01;2.2056098469122971e+00;-2.3168457815005645e+00;-1.0270982396810062e+00;6.8501098326825038e-01;-1.8805999631388168e-01;5.3996916407611584e-01;-6.9292291677336595e-02;5.4402505414680735e-01
1.2948732955865505e-01;-3.3436870204158231e-01;1.6838478780748967e+00;-5.4338220283224226e-01;3.7452468762709917e-01;3.7931326099387519e-01;-1.0511976059514161e+00;-4.8853171493968695e-01;1.5060727803044110e-02;2.1117135627356807e+00;1.9587848765608773e+00;-2.2600960975218523e+00;-7.0943301538995085e-01;-8.4584524637299929e-02;-5.7109386752391633e-01
-7.5507554356895734e-01;9.3678958614023378e-01;-1.0129273837999140e+00;-1.4429534643913282e+00;-2.7288495056330664e-01;-1.2250368042076745e-01;8.5651126187451232e-01;7.0379751182851580e-01;5.8559030965668446e-01;3.1753596287658716e+00;3.4193463637873944e-01;-1.8524398626867353e-01;8.0381296968167357e-02;2.3567086369471749e-01;1.7099125029281543e+00
-5.5189123891376368e-01;8.4901141910127131e-01;1.0376011754361769e+00;1.0033077768956997e+00;-7.0309711869905422e-01;-9.9322972131215048e-01;1.2013386688622489e+00;2.0681518573364530e-01;-9.6206725279769945e-01;-9.2175506988063960e-01;8.5043329345367055e-02;9.4411146040639282e-01;3.7162603181224291e-01;-8.6642276106607019e-02;1.4532048830186457e+00
-4.1720258092197582e-01;-4.5064199656090626e-01;-1.8619255309862560e-02;1.9598024518236377e+00;7.6759167083275059e-01;1.3227032881336511e+00;-6.7359401787697545e-02;-1.0299289238208449e+00;-1.9604747846341880e-01;-1.1177800991467395e+00;-1.0917505713397824e-01;1.4675174089924783e-01;-3.7920211994412023e-01;1.7520526589975183e+00;8.2019096429450683e-02
1.9163341631703565e+00;8.9745886642924788e-01;-1.4880840897798271e+00;-6.1447534624793843e-01;6.7905030358562246e-01;-3.9308468242642225e-01;3.5076411582918338e-01;1.9377007261162096e+00;1.1196894796937268e-01;9.9624669131417332e-01;1.4976006081451865e+00;-4.4393314269309772e-02;-2.0175940453480163e+00;-1.1570292822215136e+00;-1.2651945983045403e+00
-5.1868114808077392e-01;-1.1493160913590496e-01;9.4317458306279733e-01;2.0343282551965229e+00;1.3995586074596775e+00;6.6564749929036549e-01;1.9968279433095246e+00;1.0539207051702451e+00;1.2208725412938621e+00;-6.1068611580445209e-01;-1.9800542145779549e-02;3.8992464279734634e-01;7.5527332206096240e-02;1.2602663886536403e+00;-6.5195810393813880e-01
-3.8796677925393479e-02;-5.3988752403242657e-01;-1.4399307921105031e+00;-3.7581877853051021e-01;-8.8015740300482134e-02;-1.9450296113477743e-02;-1.0363052758039613e+00;-7.6468112068926686e-01;1.4007431272352278e+00;3.4545534273964362e-01;4.9979520701787045e-02;-1.6129969648742877e+00;-1.1634628234281243e+00;6.6533218164288266e-01;-1.0218187088534163e-01
2.2247875016415739e-01;9.6854715519775048e-01;5.0676500022192106e-01;-6.6384777853053578e-01;-3.4609637600269177e-01;-7.2473597296149528e-01;-7.2151526397620536e-01;-8.4562443190412828e-01;-6.7144007001599004e-01;-1.2110140220255281e+00;-4.4588710420678906e-01;-1.6626712712540810e+00;-9.8597344361605940e-03;-1.3726027078752050e+00;8.6105036497837206e-01
3.6443735935541088e-01;2.9612607913067390e-01;-1.1118572846610464e-01;-1.0238915098428756e+00;1.7027973400407492e-01;-5.4695442455990961e-01;-8.6432954367494053e-01;-1.3214709198716483e+00;-3.3400899136574913e-01;2.6082045517814123e-01;1.5992290107872447e+00;1.0466595210309790e+00;-2.0554912330958492e+00;8.8959665365908214e-01;1.0106965552677682e+00
-1.5306532148465073e+00;6.2855171382158304e-01;-3.1313814569314213e-01;3.6257906056699724e-01;6.8091779227156279e-01;-8.1878803066156636e-01;7.7514580108008913e-01;6.2013727018753395e-01;6.7573840509691641e-01;-9.3192073913023654e-01;8.6767285697836705e-01;2.4209559819711237e+00;-1.9584095600253693e-01;-1.6403673516940978e+00;1.2218748166189828e+00
-7.2345394003831165e-01;8.3452870570138704e-01;-6.5687442006733610e-01;-9.2235945847902279e-01;9.5539325716458279e-01;1.2908705563801675e+00;1.0139115627678279e+00;6.8722325451191157e-01;2.9081301011194480e-02;2.0845246809389253e+00;3.6514088044112603e-01;-6.8622967671225077e-01;-3.9305758272097319e-01;-7.8259577315351170e-01;1.5851532467821294e+00
1.4209138540282094e+00;-2.1208789285984659e+00;5.3910825273746532e-01;1.2336096305022655e+00;2.4320850892299800e-01;6.1446488400029739e-02;-1.0318946060537497e+00;1.9539387284204313e-01;2.2013317153285334e+00;-1.0809253971658715e-02;-8.4085239034729353e-01;-1.2255723648700128e+00;2.2329951934502587e-01;9.0564174082609694e-02;-1.4365104779164639e+00
-5.0010312104608068e-01;-6.5670821493559328e-01;-2.1165161869023845e+00;-3.0521460003646533e-01;3.0021189799707315e-01;8.1585162867920158e-01;-8.2296971790298809e-02;-1.2034936166071061e-01;-5.2803930427447565e-01;-8.1104785990350747e-01;3.3906832989745334e-01;-1.0340361111637892e+00;1.0754633831086648e+00;1.3063385336975024e+00;1.1165184966308355e+00
4.0435605108349354e-01;1.4475923039150864e+00;-3.9245647127426259e-01;1.0312148631453644e+00;1.3575614527369806e+00;-5.6752978481241700e-01;1.6985645722150828e+00;-3.0406376337262755e-02;6.6011582404724700e-01;-9.5493253400568279e-01;3.1027291003181579e-01;2.2279985422230513e+00;9.5516558767154092e-01;-1.0404628991408915e+00;1.4180212467354496e+00
7.9240777284627839e-01;-2.1264604409199519e+00;-9.6857196258177491e-01;8.2126345294785175e-01;-2.7926239163725310e+00;1.7328857433563751e+00;8.2994343694471118e-01;-1.0006505144732833e+00;-9.5829987534626293e-01;2.2386478541972523e+00;-1.2821177138631681e+00;4.2587062386310065e-01;-8.9911925713116014e-01;6.4675056020510069e-01;1.6282187235380254e+00
-5.3755538482961363e-01;-3.7603317547287872e-02;1.7921860580223665e+00;-4.9604315616613004e-01;4.8797809937191444e-01;-2.5965974707960436e-02;1.1312544276906453e+00;-5.9795847128098123e-01;9.6403044839619023e-01;-3.9424741539377706e-01;-5.8748589636227788e-01;1.9021841329147073e+00;9.2869359399656048e-01;5.4150103747810152e-01;-6.6192639050338065e-01
4.8585534594804330e-01;1.3651661993089304e+00;-6.2380882535432380e-01;4.2102024553682804e-01;1.8932038479286203e-01;7.9103464471802609e-01;-1.7225144533547561e+00;7.5517337582973432e-01;-1.4449491010050686e+00;5.0680309020472147e-01;-1.9961419498829608e-01;4.8000721384596656e-01;3.5482323918150338e-01;6.5346857969197791e-01;6.4381145795173322e-01
1.8370953125485596e+00;3.6696880715103386e-01;-7.5136760962201099e-01;3.3232955659996682e-01;3.7049003949390208e-01;-9.2603333522851217e-01;7.8582354097400020e-01;3.5010483127563369e-01;-1.5577324205977459e+00;-2.8820118389164251e-01;1.5994300379406343e-01;-1.6748541433423549e-02;1.2965887630706179e+00;-1.6717191741623134e+00;4.9221714825467838e-01
-9.5232907306454451e-01;-2.3219655528702512e-01;-1.3793178071727437e+00;-1.5896103105686996e+00;-2.0600197982579183e-01;-1.2100054313724278e+00;-1.2219430300783569e+00;8.7338892091336739e-01;6.5310413740806395e-01;1.5834843341002225e+00;-1.0945338882155569e+00;-6.2125924358481655e-01;-1.9723465823608062e+00;-1.1873085137206707e+00;7.7681351457466208e-01
-4.8591198012443731e-01;1.8530138629510867e-01;-5.7150019126586300e-02;-7.2362547495391460e-01;3.0957315983451892e-02;5.3931677576614201e-01;3.1646836270261958e-01;2.2490645001834741e-01;1.2046523632138533e+00;-3.0386379385406087e-01;-4.9991547474876202e-01;-1.0763179035595247e+00;3.6522435945497217e-01;3.0825314087749767e-01;-3.1718154475216914e-01
-1.4631133460761496e+00;1.7810811431551818e+00;-1.3479995036503356e-01;1.9263913609306087e+00;5.1613983274146491e-01;2.8671123239274510e-01;5.0128136084258357e-01;-7.1089434964127521e-02;-1.2851447843132708e+00;-1.1280030693408518e+00;-9.6062946356565107e-02;5.3985963858865040e-02;1.2287833895268090e+00;2.3423404450816250e+00;-6.6860341529499889e-01
2.2928364538840448e-01;6.5379674826925505e-01;7.0487876940728589e-01;-3.6674879420782786e-01;-7.1745036310363253e-01;-5.3248886579190302e-01;2.8737899625865504e-01;-4.8233021820373922e-01;1.4214538900945197e+00;2.2266654293261925e-01;2.1885187220926148e+00;-5.1427332434482564e-01;2.6666661491851451e-01;7.5895808542046594e-01;2.2315119430809989e+00
6.9504443144472750e-01;1.9406111630081146e+00;-5.6155432047918519e-01;-7.4808437058043742e-01;-1.3067650260918122e+00;3.3306766114726689e+00;-1.7389561589260356e+00;-8.1426760233950013e-02;1.5111963392086736e+00;1.2761595058704620e-01;8.1366105001949934e-02;6.7444079382153788e-01;2.9811165858121214e-01;5.4457965410304295e-02;1.0377313460215711e+00
-1.4559593484551419e+00;-8.8904850828031856e-01;-1.1345352963966133e+00;1.3123244722919889e+00;-1.8849618008390685e+00;-5.0793595017329773e-01;-1.0409098466281785e+00;8.4423331969118998e-01;9.9583690047041340e-01;-1.5875107862520107e-02;7.5115030489599077e-01;-1.5444412632617448e+00;-1.0223464099325814e+00;9.2537048738286820e-01;-2.6367043732924789e-01
1.2510428336385122e+00;6.5775315752410857e-01;-6.4496734718559035e-01;2.2137993373414852e-01;-7.0273406341255437e-02;1.3013760136257055e+00;2.5746578654831043e-01;-1.7512448020192548e+00;-7.9559525913590237e-02;-1.0663314380057853e-02;-2.3466675546956300e-01;-1.4615855872383976e+00;7.3698778790912955e-01;1.0813210603958663e+00;-4.9733285553013828e-01
-1.1440404682917729e-01;3.3613314514597392e-01;3.4293323799680316e-02;-1.2576223928468715e+00;1.0009144137231625e+00;2.2258153873061981e+00;5.1501306913510025e-01;4.5792220073841844e-01;-8.9378788272182430e-01;2.7665277141707073e-01;8.9565739040419146e-01;-3.9303295963340001e-01;1.8986954829146918e+00;-3.0934903876395003e-01;8.9304207816253622e-01
-8.4431578084024594e-01;7.7459944965263339e-01;2.2352954145623155e-01;-7.3380228560237226e-01;-1.0304031009122621e+00;-9.2173912909798317e-01;3.2689556896461780e-01;6.8336573251455612e-01;1.2303301927852284e+00;5.7249802685660445e-01;1.7719175575719079e+00;-1.0365255885145499e+00;-1.1812183838437733e+00;-1.6998557462462582e-01;1.1202868250810623e+00
1.3129930315024202e-01;-9.0625243494252994e-01;1.6435639743361854e+00;-1.1556037770233236e+00;4.2073155113435895e-01;-1.5193414412200377e+00;1.2556784737242608e+00;4.1547014807390681e-01;8.0916909582405461e-01;9.4589945559659050e-01;-3.4826815907469671e-01;4.5656385878975497e-01;1.1067146157198817e+00;-4.2707124839322902e-01;1.9086581127824520e+00
1.2471373176161901e-01;-1.0985215086414921e+00;-3.1990994650049731e-02;-1.1859556189357046e+00;-3.1565886388227389e-02;-1.2856496697905138e+00;-3.3470170092807566e-01;-9.2688039554757240e-01;-9.7003422970502218e-01;-4.3340900097787327e-01;-1.0146928120944367e+00;1.1989215159800870e+00;-6.5422138880110992e-01;8.7941616376051879e-01;-2.2110089558977208e-01
-1.6361301634142733e-01;-5.0277850710681238e-01;-2.1144984771013997e-01;-1.6676864522109009e+00;8.7753685973791395e-01;-3.1564122272607936e-01;1.0076324252310716e-01;-9.5764505711437842e-01;-9.1382849733320481e-01;2.3128162305468780e-01;-1.5821170716167408e+00;1.2943106264167517e-01;-8.3517783922387512e-01;1.3764580491275313e-01;-8.0212200018553281e-01
6.4832093287270756e-02;-1.5317954029091245e+00;-6.1542321233656438e-01;1.5028474393881754e+00;-1.5588063523230375e+00;1.1045023479040261e+00;-4.0687067113734982e-01;-8.0957247736439286e-01;1.0882914224371758e+00;3.8290900660601485e-01;-2.6854382524490034e-02;-5.5990200350481789e-01;-2.1685236013541384e-01;3.9985421522728015e-01;-2.4017698412087247e+00
-1.7199705786617792e-01;3.1133517063024221e+00;7.9329546079782898e-01;1.9955642467188281e-01;-1.3735180009429702e+00;6.3882088288005090e-01;-6.2863515453688068e-01;1.1202730061095894e+00;2.4386045604722428e-01;-1.9243541740430166e+00;4.7587261735629444e-01;-4.0670179725446898e-02;-1.8927549526741780e+00;4.9191839766823181e-01;-1.0845041649691223e+00
-5.5555337401027272e-01;6.5483059789864517e-01;-4.9144879829804700e-01;8.7124397480819371e-01;-1.2537805587913789e-01;9.0457265844550805e-01;-5.2245455641845025e-02;4.8768568641853227e-01;-3.5744864694360434e-01;-9.6384629883525708e-01;-1.5706089601182707e+00;-5.7181499386739532e-01;1.2203767007342685e+00;5.0749758694367253e-01;-1.4739247923975416e+00
-1.4086245090669136e+00;8.2189751366941610e-01;-5.6197296547830200e-01;1.5630525933168299e-01;2.7738734630993089e-01;-5.9445753349159969e-01;2.6554902092303778e-01;1.2117151772792307e+00;-3.6311845152500649e-01;8.6801024258733050e-01;-1.5337676844249626e+00;2.9245378913987097e-01;1.0662773963575554e+00;-1.2051516026126659e+00;-7.1598440013317488e-01
6.1186001325039252e-01;1.6475525132109956e-01;9.2271006216323500e-03;6.7101134581279986e-01;-2.1154182068043453e-01;-3.6911760332707910e-01;3.5542118133989742e-01;-1.3854800078875313e+00;3.5383808820744539e-01;2.5430132769859776e-01;1.1340658941877928e+00;-1.1462023380591004e+00;-1.0827542714438467e+00;-5.2556773000036805e-01;-7.7364568468403228e-01
-1.8105636927147666e-02;1.4165949299046081e+00;1.2039868062961843e-02;-1.2705476674607381e-03;-1.0609573653778124e+00;-5.3728069397354516e-01;6.8963614474396795e-01;7.7359422300584024e-01;2.8897793974625680e-01;6.6646850408011149e-01;-1.2733520633981218e-02;-4.5246199123715268e-02;5.6439903546016057e-01;-1.8272035820689791e-01;-8.7102722562002310e-01
8.8983189567086118e-01;-5.9197182506082202e-01;1.2992609035306857e-02;1.9114412303217612e+00;-1.1610537632548021e+00;2.2011085846613239e+00;2.8021033199364631e-01;-1.6912535023939624e-02;-1.2722743502601184e+00;-7.5105122986631079e-01;6.1363245519267939e-01;8.0841494987844009e-01;9.8066659850508331e-01;-8.9015627636659900e-01;-1.7726582381388001e-01
-2.1663293423646768e-01;-9.9170570251599954e-01;1.6187347125663618e-01;2.4750469967731412e-01;-6.8346955319907476e-01;-1.9953504609218693e+00;9.4284879090848617e-01;-6.2285472825546428e-01;-8.4205494910271031e-02;6.8801088225545370e-01;-1.6714866502000052e+00;7.5632179316612669e-01;-2.5167808086567107e+00;6.4525855269368282e-01;-9.5212014574192849e-01
-7.4883523341478264e-01;-4.2432627942031298e-01;1.0670968693644260e+00;6.8654264052890512e-01;8.4311284766367456e-01;-2.5805211389877125e-01;-2.7047330045310081e-01;1.0676694707274534e+00;1.7062712974500300e+00;4.3885898645851962e-01;8.1572169256042348e-01;2.6734164584126457e-01;2.7040204239353266e-01;-1.4244497604813180e+00;-1.9145773549622067e+00
-2.2920127426059428e-01;5.6081132883784796e-03;-2.6819565983975246e-01;-1.3976817594076814e+00;1.2893590983805818e+00;-5.7336540120827251e-01;-2.9463436319591702e-01;2.0959568890675384e+00;6.5230276429923728e-01;1.1934951480139737e+00;9.4357950879784336e-01;-8.1009270047763515e-01;6.4415566824147355e-02;-1.2216126710324535e+00;9.6851147074017596e-01
-1.0806783385605758e+00;-1.2067470037643631e+00;6.9725004505943278e-01;1.0162604950235807e+00;1.0837470735550547e+00;-1.2737287743680734e-01;-1.1596334083451778e-02;-1.9141117070394759e-01;9.4158786111823312e-01;5.8111608482318989e-03;4.5826826001878768e-01;5.4193724359470441e-01;1.3727719397918039e+00;3.8337712586047140e-01;2.9494072049114312e-01
